=== TABELA: COMPRAS ===
ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
CO04389,405.871.499-63,P023,2024-08-18,1,116.91,4.2,116.91
CO04390,734.183.529-94,P012,2025-09-26,1,44.91,3.4,44.91
CO04391,125.147.350-70,P023,2024-11-21,3,116.91,1.7,350.73
CO04392,199.774.541-55,P016,2024-05-25,1,38.39,1.7,38.39
CO04393,566.429.990-34,P013,2025-07-24,3,80.91,2.0,242.73
CO04394,933.878.663-14,P006,2024-10-23,2,95.88,1.1,191.76
CO04395,734.183.529-94,P005,2025-01-20,1,83.88,2.5,83.88
CO04396,885.477.271-87,P022,2025-10-23,3,89.91,,269.73
CO04397,856.595.383-85,P028,2024-01-02,2,35.91,4.6,71.82
CO04398,806.356.567-48,P027,2024-10-23,2,116.91,1.8,233.82
CO04399,379.546.597-13,P010,2024-01-19,4,142.89,4.5,571.56
CO04400,435.316.565-51,P017,2025-09-05,5,80.91,3.0,404.55
CO04401,942.753.480-23,P030,2025-04-20,3,65.89,1.0,197.67
CO04402,926.144.847-68,P026,2025-01-18,2,299.88,1.0,599.76
CO04403,223.838.297-50,P025,2024-03-14,5,219.89,3.7,1099.45
CO04404,765.170.899-93,P007,2025-09-30,4,59.88,3.0,239.52
CO04405,441.889.233-91,P013,2024-08-02,4,80.91,3.5,323.64
CO04406,568.423.869-19,P029,2025-02-28,5,39.9,4.0,199.5
CO04407,619.416.782-62,P009,2025-05-24,2,87.89,2.8,175.78
CO04408,961.216.572-25,P011,2025-01-02,2,269.91,1.6,539.82
CO04409,944.593.925-47,P005,2025-02-12,1,83.88,2.7,83.88
CO04410,950.188.385-67,P018,2025-09-11,1,175.89,1.6,175.89
CO04411,392.533.813-81,P001,2024-06-10,3,191.88,3.3,575.64
CO04412,734.183.529-94,P019,2024-11-26,3,179.91,1.5,539.73
CO04413,260.345.277-80,P007,2024/11/21,1,59.88,1.6,59.88
CO04414,765.170.899-93,P025,2025-03-22,5,219,89,2.6,1099.45
CO04415,552.791.318-75,P015,2024-06-25,2,39.9,3.6,79.8
CO04416,379.546.597-13,P022,2025-01-21,2,89.91,1.2,179.82
CO04417,652.897.643-10,P011,2024-01-28,3,269.91,3.5,809.73
CO04418,721.921.460-38,P011,2024-04-19,1,269.91,1.8,269.91
CO04419,690.294.360-15,P021,2024-02-11,5,249.9,4,0,1249.5
CO04420,167.316.680-50,P009,2024-08-17,5,87.89,3.1,439.45
CO04421,568.423.869-19,P003,2024-06-04,1,24.9,1.7,24.9
CO04422,223.353.330-18,P027,2025-01-16,2,116.91,4.1,233.82
CO04423,379.546.597-13,p017,2025-07-05,1,80.91,3.8,80.91
CO04424,309.785.833-50,P028,2025-07-02,4,35.91,3.2,143.64
CO04425,144.425.862-70,P013,2024-04-16,3,80.91,4.6,242.73
CO04426,724.326.763-18,P004,2025-07-23,5,335.88,2.3,1679.4
CO04427,793.659.261-19,P002,2024-11-08,4,219.89,2.2,879.56
CO04428,392.533.813-81,P027,2025-02-01,1,116.91,1.2,116.91
CO04429,357.966.152-21,P019,2025-05-24,5,179.91,4.7,899.55
CO04430,881.874.279-70,P021,2024-11-17,5,249.9,2.9,1249.5
CO04431,129.147.432-17,P011,2024-10-15,4,269.91,3.6,1079.64
CO04432,930.676.411-20,P024,2024-05-01,3,44.91,4.1,134.73
CO04433,548.182.712-15,P024,2025-11-05,2,44.91,1.9,89.82
CO04434,441.889.233-91,P004,2025-03-22,5,335.88,1.6,1679.4
CO04435,709.169.791-40,P006,2024-01-18,1,95.88,1.8,95.88
CO04436,435.316.565-51,P023,2024-06-16,1,116.91,1.2,116.91
CO04437,125.147.350-70,P018,2024-04-25,2,175.89,4.2,351.78
CO04438,517.438.655-69,P024,2025-08-04,4,44.91,4.8,179.64
CO04439,199.774.541-55,P003,2025-04-02,4,24.9,4.5,99.6
CO04440,309.785.833-50,P027,2025-08-31,4,116.91,3.4,467.64
CO04441,241.254.336-59,P019,2024-06-13,5,179.91,1.4,899.55
CO04442,,P023,2025-07-16,2,116.91,1.4,233.82
CO04443,926.144.847-68,P002,2025-03-08,2,219.89,4.5,439.78
CO04444,724.857.201-36,P001,2024-03-04,2,191.88,3.8,383.76
CO04445,704.532.132-13,P012,2025-07-06,2,44.91,4.0,89.82
CO04446,170.618.763-53,P007,2024-04-08,5,59.88,2.6,299.4
CO04447,125.859.381-41,P011,2024-07-02,1,269.91,2.3,269.91
CO04448,560.365.869-41,P008,2025-07-17,5,219.89,4.6,1099.45
CO04449,125.859.381-41,P030,2024-06-14,3,65.89,3.2,197.67
CO04450,805.708.581-47,P027,2025-08-01,5,116.91,1.7,584.55
CO04451,710.579.641-42,P002,2025-12-15,4,219.89,2.6,879.56
CO04452,579.805.411-99,P006,2024-09-06,4,95.88,4.0,383.52
CO04453,472.541.171-95,P006,2024-07-30,5,95.88,5.0,479.4
CO04454,229.614.704-52,P020,2024-07-27,4,87.89,3.7,351.56
CO04455,385.985.171-45,P027,2024-03-26,4,116.91,2.6,467.64
CO04456,115.839.247-62,P011,2025-07-09,1,269.91,4.5,269.91
CO04457,894.635.489-67,P006,2024-09-10,4,95.88,2.8,383.52
CO04458,548.182.712-15,P018,2024-04-21,3,175.89,4.9,527.67
CO04459,125.859.381-41,P003,2025-06-01,2,24.9,1.6,49.8
CO04460,568.423.869-19,P007,2024-06-05,2,59.88,3.9,119.76
CO04461,107.172.824-90,P022,2024-08-17,5,89.91,4.4,449.55
CO04462,950.188.385-67,P029,2025-09-06,2,39.9,2.8,79.8
CO04463,887.756.448-24,P017,2025-12-18,4,80.91,2.3,323.64
CO04464,926.144.847-68,P013,2024-04-07,4,80.91,3.0,323.64
CO04465,167.316.680-50,P014,2024-06-20,3,79.9,4.3,239.7
CO04466,704.532.132-13,P021,2025-10-31,5,249.9,,1249.5
CO04467,873.553.727-74,P008,2025-04-23,1,219.89,3.5,219.89
CO04468,881.874.279-70,P014,2025-05-30,1,79.9,2.8,79.9
CO04469,199.774.541-55,P012,2025-06-30,5,44.91,2.7,224.55
CO04470,195.938.869-40,P018,2025-05-24,3,175.89,2.4,527.67
CO04471,357.966.152-21,P024,2024-06-03,1,44.91,5.0,44.91
CO04472,580.590.551-53,P013,2025-02-12,3,80.91,3.8,242.73
CO04473,337.572.753-42,P013,2024-12-28,2,80.91,3.4,161.82
CO04474,114.370.649-25,P027,2025-04-03,1,116.91,1.6,116.91
CO04475,491.993.139-70,P010,2025-08-02,5,142.89,3.0,714.45
CO04476,618.371.235-54,P011,2024-10-06,3,269.91,1.9,809.73
CO04477,548.182.712-15,P021,2024-11-01,1,249.9,4.1,249.9
CO04478,392.533.813-81,P019,2024-10-01,5,179.91,1.1,899.55
CO04479,961.216.572-25,P005,2025-08-27,5,83.88,2.6,419.4
CO04480,185.758.538-27,produto_5,2025-02-09,4,24.9,3.3,99.6
CO04481,448.906.619-44,P001,2025-09-01,5,191.88,1.0,959.4
CO04482,218.891.513-75,P010,2024-12-26,4,142.89,2.0,571.56
CO04483,872.331.980-96,P010,2025-06-05,4,142.89,2.1,571.56
CO04484,466.315.798-41,P026,2024-11-05,5,299.88,4.2,1499.4
CO04485,199.774.541-55,P014,2025-04-14,4,79.9,2.0,319.6
CO04486,332.864.192-65,P021,2025-08-18,3,249.9,1.8,749.7
CO04487,793.659.261-19,P026,2025-01-24,5,299.88,1.4,1499.4
CO04488,405.871.499-63,P025,2024-09-28,5,219.89,3.1,1099.45
CO04489,405.871.499-63,P011,2024-06-19,1,269.91,4.2,269.91
CO04490,424.741.835-72,P026,2024-11-30,,299.88,4.5,1199.52
CO04491,779.206.999-27,P004,2024-05-22,1,335.88,1.7,335.88
CO04492,218.891.513-75,P002,2025-07-20,4,219.89,2.6,879.56
CO04493,710.579.641-42,P001,2025-07-01,5,191.88,1.7,959.4
CO04494,125.147.350-70,P012,2024-08-14,5,44.91,1.4,224.55
CO04495,125.859.381-41,P018,2024-07-13,5,175.89,3.3,879.45
CO04496,801.432.963-17,P011,2025-07-07,4,269.91,2.2,1079.64
CO04497,721.921.460-38,P008,2025-04-30,5,219.89,3.4,1099.45
CO04498,151.670.355-25,P027,2025-03-01,1,116.91,3.2,116.91
CO04499,296.530.780-58,P001,2025-04-02,2,191.88,4.7,383.76
CO04500,413.779.695-57,P030,2024-08-05,1,65.89,1.2,65.89
CO04501,167.316.680-50,P022,2025-11-26,3,89.91,3.9,269.73
CO04502,894.635.489-67,P004,2025-09-02,5,335.88,4.6,1679.4
CO04503,386.710.818-45,P021,2025-01-01,2,249.9,1.1,499.8
CO04504,146.155.666-47,P010,2025-08-01,1,142.89,3.2,142.89
CO04505,466.315.798-41,P027,2025-11-11,4,116.91,4.9,467.64
CO04506,379.546.597-13,P014,2025-05-29,4,79.9,3.3,319.6
CO04507,621.822.379-63,P030,2025-06-27,1,65.89,3.6,65.89
CO04508,826.262.418-80,P006,2024-02-05,4,95.88,4,5,383.52
CO04509,891.396.181-39,P004,2025-12-05,2,335.88,2.7,671.76
CO04510,355.995.177-66,P002,2024-10-29,2,219.89,2.1,439.78
CO04511,185.758.538-27,P009,2024-02-14,2,87.89,3.4,175.78
CO04512,580.590.551-53,P016,2025-03-08,3,38.39,3.7,115.17
CO04513,849.234.192-47,P029,2025-01-18,4,39.9,4.3,159.6
CO04514,548.953.656-48,P010,2024-05-09,1,142.89,2.5,142.89
CO04515,789.769.761-22,P011,2025-03-22,3,269.91,3.4,809.73
CO04516,621.822.379-63,P005,2024-07-01,3,83.88,4.7,251.64
CO04517,674.109.214-19,P028,2024-01-09,2,35.91,1.5,71.82
CO04518,177.706.807-90,P008,2025-10-25,2,219.89,4.7,439.78
CO04519,379.546.597-13,P015,2024-11-10,1,39.9,2.0,39.9
CO04520,621.822.379-63,P029,2024-10-22,4,39.9,2.2,159.6
CO04521,692.126.419-83,P012,2025-03-23,5,44.91,1.9,224.55
CO04522,692.126.419-83,P006,2024-08-25,1,95.88,4.4,95.88
CO04523,337.572.753-42,P008,2024-03-24,3,219.89,1.0,659.67
CO04524,322.159.693-79,P010,2024-08-11,3,142.89,3.9,428.67
CO04525,172.626.343-45,P006,2024-09-12,5,95.88,1.2,479.4
CO04526,580.590.551-53,P005,2024-03-10,2,83.88,4.8,167.76
CO04527,826.262.418-80,P008,2025-04-19,2,219.89,3.5,439.78
CO04528,566.429.990-34,P006,2025-07-02,4,95.88,4.1,383.52
CO04529,490.685.467-83,P024,2025-07-23,2,44.91,3.5,89.82
CO04530,885.477.271-87,P023,2024-06-24,3,116.91,3.2,350.73
CO04531,441.889.233-91,P019,2024-12-20,3,179.91,1.7,539.73
CO04532,322.159.693-79,P023,2024-04-28,3,116.91,1.4,350.73
CO04533,229.614.704-52,P011,2024-03-27,4,269.91,2.5,1079.64
CO04534,,P003,2024-02-23,1,24.9,2.3,24.9
CO04535,724.991.491-89,P028,2025-09-05,1,35.91,2.5,35.91
CO04536,830.419.508-95,P009,2024-10-02,4,87.89,2.8,351.56
CO04537,826.262.418-80,P008,2024-12-31,3,219.89,3.6,659.67
CO04538,614.973.643-30,P010,2024-10-29,4,142.89,4.5,571.56
CO04539,199.774.541-55,P027,2025-08-17,4,116.91,1.5,467.64
CO04540,960.578.230-89,P023,2024-09-23,5,116.91,2.8,584.55
CO04541,405.871.499-63,P028,2024-12-07,5,35.91,1.8,179.55
CO04542,619.416.782-62,P016,2024-08-15,5,38.39,3.1,191.95
CO04543,466.315.798-41,P004,2024-03-26,5,335.88,1.9,1679.4
CO04544,839.996.836-43,P023,2025-10-21,2,116.91,2.0,233.82
CO04545,129.147.432-17,P030,2025-03-13,5,65.89,4.9,329.45
CO04546,646.846.350-30,P017,2024-06-28,4,80.91,3.0,323.64
CO04547,743.199.742-92,P003,2025-05-06,3,24.9,4.2,74.7
CO04548,490.685.467-83,P016,2025-07-22,2,38.39,1.0,76.78
CO04549,548.182.712-15,P006,2024-11-16,3,95.88,3.7,287.64
CO04550,441.889.233-91,P004,2025-02-22,4,335.88,3.8,1343.52
CO04551,692.126.419-83,P027,2024-08-19,2,116.91,4.7,233.82
CO04552,492.295.713-75,P026,2025-06-08,5,299.88,1.2,1499.4
CO04553,905.652.997-56,P028,2025-12-03,1,35.91,2.4,35.91
CO04554,621.822.379-63,P007,2025-01-25,3,59.88,2.1,179.64
CO04555,144.425.862-70,P003,2025-01-22,4,24.9,2.8,99.6
CO04556,618.371.235-54,P019,2024-03-07,4,179.91,3.4,719.64
CO04557,358.954.183-70,P008,2024-05-19,2,219.89,4.3,439.78
CO04558,114.370.649-25,P009,2025-03-16,4,87.89,3.5,351.56
CO04559,151.670.355-25,P029,2025-08-24,3,39.9,1.2,119.7
CO04560,114.370.649-25,P019,2024-04-24,1,179.91,3.8,179.91
CO04561,246.371.242-41,P018,2025-05-06,5,175.89,3.2,879.45
CO04562,472.541.171-95,P019,2024-08-27,1,179.91,3.1,179.91
CO04563,470.750.948-68,P006,2025-07-07,1,95.88,3.8,95.88
CO04564,724.857.201-36,P022,2024-10-21,5,89.91,2.2,449.55
CO04565,779.206.999-27,P021,2025-06-10,3,249.9,2.6,749.7
CO04566,332.864.192-65,P010,2025-11-17,5,142.89,4.0,714.45
CO04567,218.891.513-75,p019,2025-07-28,3,179.91,2.8,539.73
CO04568,413.779.695-57,P027,2025-12-28,4,116.91,2.3,467.64
CO04569,872.331.980-96,P012,2025-06-14,5,44.91,1.5,224.55
CO04570,199.774.541-55,P027,2024-05-26,5,116.91,1.2,584.55
CO04571,961.754.619-87,P015,2025-07-05,5,39.9,2.9,199.5
CO04572,961.754.619-87,P027,2025-07-07,2,116.91,2.2,233.82
CO04573,696.665.251-65,P021,2025-04-07,5,249.9,4.6,1249.5
CO04574,471.999.951-49,P015,2025-08-17,1,39.9,4.7,39.9
CO04575,724.991.491-89,P010,2024-04-11,3,142.89,4.7,428.67
CO04576,873.553.727-74,P026,2024-06-12,2,299.88,2.7,599.76
CO04577,129.147.432-17,P013,2024-07-05,5,80.91,1.4,404.55
CO04578,128.218.998-43,P021,2025-05-29,1,249.9,1.8,249.9
CO04579,470.750.948-68,P025,2024-04-26,4,219.89,4.4,879.56
CO04580,471.999.951-49,P019,2025-05-18,2,179.91,3.4,359.82
CO04581,793.659.261-19,P003,2024-12-10,3,24.9,4.8,74.7
CO04582,114.370.649-25,P001,2025-09-24,1,191.88,4.0,191.88
CO04583,872.331.980-96,P021,2025-03-31,2,249.9,4.3,499.8
CO04584,662.234.394-66,P019,2024-05-31,1,179.91,2.5,179.91
CO04585,849.234.192-47,P028,2025-08-22,4,35.91,4.7,143.64
CO04586,940.914.992-39,P008,2025-11-03,3,219.89,1.4,659.67
CO04587,765.170.899-93,P024,2024-01-22,5,44.91,3.2,224.55
CO04588,292.630.470-89,P024,2025-11-15,1,44.91,4.1,44.91
CO04589,736.256.344-26,P007,2024-01-21,2,59.88,3.7,119.76
CO04590,355.995.177-66,P004,2025-08-21,5,335.88,2.0,1679.4
CO04591,471.999.951-49,P001,2025-06-29,2,191.88,4.8,383.76
CO04592,195.871.969-40,P028,2024-11-10,5,35.91,4.9,179.55
CO04593,392.533.813-81,P021,2024-09-06,3,249.9,2.4,749.7
CO04594,161.269.911-49,P002,2025-06-27,5,219.89,1.2,1099.45
CO04595,692.126.419-83,P027,2025-05-29,5,116.91,4.2,584.55
CO04596,355.995.177-66,P002,2024-05-18,3,219.89,,659.67
CO04597,960.578.230-89,P007,2024-03-12,4,59.88,1.8,239.52
CO04598,470.750.948-68,P030,2025-01-23,5,65.89,3.0,329.45
CO04599,930.676.411-20,P005,2025-12-07,4,83.88,1.3,335.52
CO04600,950.188.385-67,P017,2024/09/08,5,80.91,2.6,404.55
CO04601,940.914.992-39,P012,2024-03-02,2,44.91,4.2,89.82
CO04602,704.532.132-13,P021,2025-03-16,3,249.9,3.2,749.7
CO04603,830.419.508-95,P012,2024-09-09,3,44.91,,134.73
CO04604,662.269.371-77,P021,2025-01-19,3,249.9,4.4,749.7
CO04605,411.393.315-65,P019,2024-12-31,,179.91,3.3,719.64
CO04606,730.927.651-71,P026,2024-10-24,1,299.88,1.4,299.88
CO04607,195.938.869-40,P013,2024-05-17,5,80.91,1.2,404.55
CO04608,446.738.809-60,P030,2024-07-05,2,65.89,2.9,131.78
CO04609,933.878.663-14,P001,2025-03-07,2,191.88,3.2,383.76
CO04610,223.838.297-50,P014,2024-09-12,1,79.9,2.4,79.9
CO04611,379.546.597-13,P006,2024-09-18,5,95.88,1.3,479.4
CO04612,835.813.493-73,P003,2024-04-17,4,24.9,1.3,99.6
CO04613,292.630.470-89,P011,2025-10-12,2,269.91,2.3,539.82
CO04614,960.578.230-89,P014,2025-01-17,3,79.9,1.2,239.7
CO04615,355.995.177-66,P002,2025-07-13,2,219.89,3.7,439.78
CO04616,125.859.381-41,P005,2024-01-09,4,83.88,4.9,335.52
CO04617,151.670.355-25,P005,2025-03-08,4,83.88,2.7,335.52
CO04618,392.533.813-81,P030,2024-09-26,5,65.89,4.5,329.45
CO04619,868.981.888-23,P022,2025-06-25,3,89.91,2.8,269.73
CO04620,942.753.480-23,P008,2024-08-04,5,219.89,2.3,1099.45
CO04621,926.144.847-68,P019,2024-02-15,4,179.91,3.3,719.64
CO04622,819.980.564-19,P016,2025-11-06,4,38.39,2.0,153.56
CO04623,125.859.381-41,P019,2025-07-03,2,179.91,1.7,359.82
CO04624,241.254.336-59,P020,2024-10-03,5,87.89,2.8,439.45
CO04625,736.256.344-26,P025,2025-12-24,3,219.89,1.4,659.67
CO04626,296.530.780-58,P027,2025-04-09,3,116.91,3.2,350.73
CO04627,392.533.813-81,P028,2024-09-29,4,35.91,1.5,143.64
CO04628,735.867.258-40,P001,2025-07-27,4,191.88,4.2,767.52
CO04629,296.294.649-67,P026,2024-10-04,1,299.88,4,0,299.88
CO04630,266.479.463-36,P007,2025-08-27,3,59.88,4.8,179.64
CO04631,229.614.704-52,P025,2025-06-03,5,219.89,4.6,1099.45
CO04632,566.429.990-34,P007,2025-10-29,5,59.88,2.9,299.4
CO04633,386.710.818-45,P017,2024-08-07,2,80.91,3.9,161.82
CO04634,894.635.489-67,P010,2024/09/14,4,142.89,2.8,571.56
CO04635,223.353.330-18,P008,2025-09-29,1,219.89,3.4,219.89
CO04636,199.774.541-55,P012,2025-10-14,2,44.91,3.1,89.82
CO04637,819.980.564-19,P001,2025-02-09,2,191.88,3.2,383.76
CO04638,392.533.813-81,P012,2024-02-10,3,44.91,4.2,134.73
CO04639,151.670.355-25,P003,2024-08-26,2,24.9,4.4,49.8
CO04640,187.849.597-18,P020,2024-12-30,1,87.89,3.9,87.89
CO04641,786.207.978-30,P015,2024-10-13,2,39.9,1.0,79.8
CO04642,887.756.448-24,P001,2025-05-21,1,191.88,,191.88
CO04643,560.365.869-41,P004,2024-10-04,5,335.88,1.9,1679.4
CO04644,863.663.438-55,P025,2025-10-20,2,219.89,4.4,439.78
CO04645,652.897.643-10,P002,2025-09-22,5,219.89,2.9,1099.45
CO04646,358.954.183-70,P004,2024-10-10,2,335.88,1.6,671.76
CO04647,490.685.467-83,P015,2025-07-25,1,39.9,3.3,39.9
CO04648,961.216.572-25,P005,2025-08-11,4,83.88,4.9,335.52
CO04649,724.857.201-36,P007,2024-03-21,2,59.88,1.7,119.76
CO04650,566.429.990-34,P027,2024-07-08,3,116.91,4.2,350.73
CO04651,405.871.499-63,P001,2025-12-11,3,191.88,4.3,575.64
CO04652,385.985.171-45,P006,2025-06-30,4,95.88,1.4,383.52
CO04653,697.508.470-38,P002,2025-06-22,2,219.89,2.2,439.78
CO04654,579.805.411-99,P004,2025-05-01,4,335.88,1.9,1343.52
CO04655,928.990.106-30,P005,2025-12-12,5,83.88,2.6,419.4
CO04656,779.206.999-27,P002,2024-02-02,2,219.89,4.1,439.78
CO04657,915.679.901-15,P025,2025-02-28,2,219.89,2.6,439.78
CO04658,392.533.813-81,P003,2025-02-23,5,24.9,2.4,124.5
CO04659,490.685.467-83,P019,2025-04-21,1,179.91,1.0,179.91
CO04660,961.216.572-25,P020,2024-04-08,3,87.89,1.1,263.67
CO04661,566.429.990-34,P008,2025-07-30,2,219.89,2.3,439.78
CO04662,928.990.106-30,P001,2025-04-17,4,191.88,1.9,767.52
CO04663,662.269.371-77,P007,2024-06-24,1,59.88,3.6,59.88
CO04664,618.371.235-54,P003,2025-01-24,1,24.9,1.8,24.9
CO04665,905.652.997-56,P002,2024-03-18,5,219.89,2.9,1099.45
CO04666,146.155.666-47,P016,2024-01-26,2,38.39,1.7,76.78
CO04667,125.147.350-70,P011,2024-04-24,3,269.91,4.0,809.73
CO04668,566.429.990-34,P004,2024-03-11,5,335.88,1.7,1679.4
CO04669,961.216.572-25,P027,2024-11-09,1,116.91,2.8,116.91
CO04670,552.791.318-75,produto_19,2024-05-28,1,79.9,4.9,79.9
CO04671,690.294.360-15,P025,2024-05-14,3,219.89,2.2,659.67
CO04672,674.109.214-19,P012,2025-02-10,2,44.91,1.4,89.82
CO04673,928.990.106-30,P005,2025-08-24,3,83.88,1.7,251.64
CO04674,560.365.869-41,P025,2025-11-11,1,219.89,1.6,219.89
CO04675,881.444.204-21,P019,2025-04-01,3,179.91,2.2,539.73
CO04676,961.216.572-25,P029,2024-01-24,2,39.9,2.5,79.8
CO04677,940.914.992-39,P022,2025-10-02,2,89.91,2.7,179.82
CO04678,606.971.432-33,P011,2024-05-13,1,269.91,,269.91
CO04679,826.262.418-80,P014,2025-09-09,1,79.9,3.6,79.9
CO04680,,P024,2025-11-24,5,44.91,1.1,224.55
CO04681,392.533.813-81,P009,2025-01-02,3,87.89,4.3,263.67
CO04682,724.326.763-18,P018,2024-02-07,3,175.89,1.4,527.67
CO04683,985.510.160-31,P004,2024-04-23,1,335.88,3.3,335.88
CO04684,736.256.344-26,P030,2024-04-03,5,65.89,3.3,329.45
CO04685,779.206.999-27,P026,2025-02-18,4,299.88,3.2,1199.52
CO04686,888.698.812-12,P024,2025-02-27,5,44.91,4.2,224.55
CO04687,835.813.493-73,P016,2025-06-10,5,38.39,2.7,191.95
CO04688,819.980.564-19,P005,2024-03-01,2,83.88,2.9,167.76
CO04689,674.303.833-93,P017,2025-04-12,5,80.91,2.1,404.55
CO04690,868.981.888-23,P001,2025-03-24,5,191.88,4.0,959.4
CO04691,743.199.742-92,P003,2024-02-03,5,24.9,1.4,124.5
CO04692,986.252.557-78,P010,2024-05-13,,142.89,4.4,714.45
CO04693,187.849.597-18,P014,2025-02-17,3,79.9,1.2,239.7
CO04694,872.331.980-96,P024,2024-07-25,5,44.91,4.7,224.55
CO04695,580.590.551-53,P020,2024-11-29,2,87.89,4.3,175.78
CO04696,472.541.171-95,P009,2025-03-23,5,87.89,2.1,439.45
CO04697,560.365.869-41,P015,2024-04-30,1,39.9,3.0,39.9
CO04698,690.294.360-15,P019,2024-10-07,5,179.91,2.6,899.55
CO04699,579.805.411-99,P006,2024-01-10,2,95.88,3.9,191.76
CO04700,779.206.999-27,P003,2025-05-18,2,24.9,1.8,49.8
CO04701,709.169.791-40,P028,2024-12-02,1,35.91,2.4,35.91
CO04702,125.859.381-41,P029,2024-01-03,2,39.9,4.0,79.8
CO04703,710.579.641-42,P001,2025-01-20,1,191.88,3.2,191.88
CO04704,195.938.869-40,P026,2025-02-16,3,299.88,4.0,899.64
CO04705,933.878.663-14,P008,2024-01-05,5,219.89,1.4,1099.45
CO04706,125.859.381-41,P017,2025-08-04,5,80.91,3.3,404.55
CO04707,830.419.508-95,P004,2024-01-03,3,335.88,1.5,1007.64
CO04708,926.144.847-68,P019,2025-10-04,,179.91,2.5,179.91
CO04709,734.183.529-94,P027,2025-05-21,2,116.91,1.6,233.82
CO04710,854.440.901-62,P030,2025-08-18,4,65.89,4.0,263.56
CO04711,337.572.753-42,P025,2025-09-24,5,219.89,3.9,1099.45
CO04712,167.316.680-50,P013,2024-12-10,1,80.91,3.2,80.91
CO04713,960.578.230-89,P018,2025-07-14,1,175.89,4.8,175.89
CO04714,535.217.657-38,P016,2024-02-11,3,38.39,2.6,115.17
CO04715,246.371.242-41,P001,2025-08-26,5,191.88,4.3,959.4
CO04716,424.741.835-72,P009,2024-05-01,2,87.89,2.0,175.78
CO04717,223.353.330-18,P024,2024-03-25,2,44.91,4.8,89.82
CO04718,223.353.330-18,P017,2025-11-09,1,80.91,2.3,80.91
CO04719,743.199.742-92,P021,2024-12-03,3,249.9,3.8,749.7
CO04720,229.614.704-52,P005,2024-11-12,5,83.88,4.9,419.4
CO04721,734.183.529-94,P001,2025-11-11,2,191.88,3.5,383.76
CO04722,928.990.106-30,P003,2024-09-01,3,24.9,1.8,74.7
CO04723,241.254.336-59,P014,2024-11-25,4,79.9,1.1,319.6
CO04724,223.838.297-50,P019,2024-10-17,5,179.91,3.4,899.55
CO04725,942.753.480-23,P029,2025-03-18,3,39.9,4.5,119.7
CO04726,,P005,2025-07-17,1,83.88,1.4,83.88
CO04727,322.159.693-79,P009,2025-12-24,1,87.89,4.2,87.89
CO04728,806.356.567-48,P030,2024-06-04,1,65.89,3.8,65.89
CO04729,322.159.693-79,P021,2025-09-02,2,249.9,3.1,499.8
CO04730,888.698.812-12,P001,2025-02-04,2,191.88,4.8,383.76
CO04731,614.973.643-30,P002,2024-03-12,5,219.89,2.4,1099.45
CO04732,144.425.862-70,P009,2025-04-23,3,87.89,4.6,263.67
CO04733,472.541.171-95,P026,2024-07-16,3,299.88,3.5,899.64
CO04734,260.345.277-80,P010,2024-08-15,2,142.89,,285.78
CO04735,730.927.651-71,P015,2024-03-30,1,39.9,1.0,39.9
CO04736,568.423.869-19,P020,2025-07-27,1,87.89,5.0,87.89
CO04737,322.159.693-79,P018,2024-04-28,3,175.89,1.4,527.67
CO04738,819.980.564-19,P003,2024-12-01,2,24.9,4.1,49.8
CO04739,730.927.651-71,P019,2025-02-11,1,179.91,2.1,179.91
CO04740,789.769.761-22,P029,2025-09-08,1,39.9,1.2,39.9
CO04741,378.388.719-36,P008,2025-02-22,1,219.89,2.1,219.89
CO04742,949.743.733-56,P002,2024-09-05,1,219.89,1.5,219.89
CO04743,129.147.432-17,P005,2024-04-01,4,83.88,1.3,335.52
CO04744,378.388.719-36,P007,2025-10-04,2,59.88,3.3,119.76
CO04745,161.269.911-49,P003,2024-01-31,3,24.9,1.4,74.7
CO04746,151.670.355-25,P018,2025-03-15,3,175.89,1.0,527.67
CO04747,548.182.712-15,P025,2024-09-21,3,219.89,1,9,659.67
CO04748,358.954.183-70,P013,2024-11-08,1,80.91,4.9,80.91
CO04749,357.966.152-21,P029,2025-03-05,2,39.9,4.9,79.8
CO04750,710.544.453-50,P028,2024-01-26,3,35.91,2.5,107.73
CO04751,840.684.690-70,P020,2024-01-08,1,87,89,2.3,87.89
CO04752,558.911.117-21,P016,2024-11-12,2,38.39,4.9,76.78
CO04753,986.252.557-78,P028,2024-12-24,2,35.91,2.0,71.82
CO04754,743.199.742-92,P014,2025-02-23,1,79.9,,79.9
CO04755,337.572.753-42,P006,2024-04-13,2,95.88,4.8,191.76
CO04756,195.871.969-40,P027,2024-07-06,4,116.91,3.7,467.64
CO04757,580.590.551-53,P015,2025-03-04,1,39.9,3.0,39.9
CO04758,146.155.666-47,P030,2025-02-13,3,65.89,4.7,197.67
CO04759,309.785.833-50,P028,2024-03-19,2,35,91,2.1,71.82
CO04760,881.874.279-70,P029,2025-03-28,4,39.9,4.4,159.6
CO04761,446.738.809-60,P028,2024-10-27,3,35.91,4.2,107.73
CO04762,961.216.572-25,P015,2025-08-15,1,39.9,3.6,39.9
CO04763,710.579.641-42,P021,2024-02-07,2,249.9,,499.8
CO04764,260.345.277-80,P030,2024-11-06,1,65.89,4.2,65.89
CO04765,,P019,2024-05-29,4,179.91,5.0,719.64
