ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total,Desconto,Valor_Com_Desconto,Forma_Pagamento,Data_Hora_Geracao
CO013499,367.655.451-79,P0064,2025-05-31,3,119.9,4.6,359.7,0.05,341.71,Cartão de Débito,2026-09-23 16:55:35
CO013500,659.856.717-35,P0042,2024-03-06,2,189.9,1.7,379.8,0.2,303.84,Cartão de Débito,2026-09-23 16:55:35
CO013501,979.680.270-57,P0010,2025-10-14,3,69.9,2.6,209.7,0.2,167.76,Cartão de Débito,2026-09-23 16:55:35
CO013502,844.910.623-88,P0079,2025-08-29,2,59.88,4.0,119.76,0,119.76,Boleto,2026-09-23 16:55:35
CO013503,435.695.102-21,P0093,2024-02-04,2,59.42,1.1,118.84,0,118.84,PIX,2026-09-23 16:55:35
CO013504,674.762.708-87,P0008,2024-08-23,3,37.42,1.6,112.26,0.05,106.65,Vale-presente,2026-09-23 16:55:35
CO013505,706.264.237-90,P0048,2025-05-06,5,159.9,3.4,799.5,0.2,639.6,Vale-presente,2026-09-23 16:55:35
CO013506,782.250.918-82,P0024,2025-02-03,5,79.9,4.8,399.5,0,399.5,Vale-presente,2026-09-23 16:55:35
CO013507,109.817.952-43,P0047,2025-04-13,5,142.89,4.2,714.45,0,714.45,Dinheiro,2026-09-23 16:55:35
CO013508,140.734.183-63,P0048,2024-11-25,1,159.9,3.6,159.9,0.2,127.92,Dinheiro,2026-09-23 16:55:35
CO013509,706.425.925-99,P0077,2024-07-20,5,110.42,2.9,552.1,0.15,469.29,Vale-presente,2026-09-23 16:55:35
CO013510,13724897414,P0021,2025-06-29,5,79.9,3.7,399.5,0,399.5,Boleto,2026-09-23 16:55:35
CO013511,505.548.635-94,P0081,2024-12-18,1,98.89,3.5,98.89,0,98.89,Cartão de Débito,2026-09-23 16:55:35
CO013512,652.947.101-96,P0033,2025-08-17,4,52.43,3.9,209.72,0,209.72,PIX,2026-09-23 16:55:35
CO013513,107.283.191-93,P0069,2025-06-18,5,239.88,5.0,1199.4,0,1199.4,PIX,2026-09-23 16:55:35
CO013514,338.716.324-12,P0070,2025-07-11,2,37.42,1.2,74.84,0.05,71.1,Cartão de Crédito,2026-09-23 16:55:35
CO013515,500.572.891-96,P0001,2025-02-12,3,274.89,2.0,824.67,0,824.67,PIX,2026-09-23 16:55:35
CO013516,564.449.261-57,P0097,2024-05-03,3,27.39,2.1,82.17,0.15,69.84,PIX,2026-09-23 16:55:35
CO013517,664.366.656-79,P0092,2024-10-15,2,33.62,4.0,67.24,0.1,60.52,Boleto,2026-09-23 16:55:35
CO013518,803.987.586-83,P0020,2025-12-08,4,37.42,2.0,149.68,0.15,127.23,Dinheiro,2026-09-23 16:55:35
CO013519,466.841.237-42,P0093,2025-03-29,3,59.42,3.2,178.26,0,178.26,PIX,2026-09-23 16:55:35
CO013520,689.793.484-60,P0031,2024-08-21,3,65.89,1.6,197.67,0,197.67,Cartão de Débito,2026-09-23 16:55:35
CO013521,615.796.533-45,P0041,2024-01-26,1,42.41,2.1,42.41,0.15,36.05,Cartão de Débito,2026-09-23 16:55:35
CO013522,729.714.139-78,p0093,2025-11-07,1,59.42,4.8,59.42,0.2,47.54,Dinheiro,2026-09-23 16:55:35
CO013523,144.844.902-94,P0005,2024-06-05,5,79.9,4.5,399.5,0,399.5,PIX,2026-09-23 16:55:35
CO013524,134.693.473-26,P0084,2024-03-31,1,26.91,4.6,26.91,0,26.91,Cartão de Crédito,2026-09-23 16:55:35
CO013525,642.466.885-84,P0066,2024-02-15,5,142.89,4.6,714.45,0.15,607.28,Cartão de Débito,2026-09-23 16:55:35
CO013526,449.502.772-27,P0084,2024-06-14,4,26.91,1.0,107.64,0.15,91.49,Cartão de Débito,2026-09-23 16:55:35
CO013527,546.720.623-24,P0080,2024-05-07,2,249.9,4.8,499.8,0,499.8,PIX,2026-09-23 16:55:35
CO013528,416.847.887-67,P0070,2025-02-08,5,37.42,"2,3",187.1,0,187.1,PIX,2026-09-23 16:55:35
CO013529,485.769.487-56,P0018,2025-05-16,5,121.37,4.1,606.85,0,606.85,PIX,2026-09-23 16:55:35
CO013530,702.431.116-32,P0092,2025-01-17,4,33.62,4.8,134.48,0,134.48,Boleto,2026-09-23 16:55:35
CO013531,702.431.116-32,P0099,2024-01-05,4,49.9,3.3,199.6,0.05,189.62,Cartão de Débito,2026-09-23 16:55:35
CO013532,101.632.925-78,P0024,2025-12-08,4,79.9,1.4,319.6,0.2,255.68,Cartão de Crédito,2026-09-23 16:55:35
CO013533,422.973.485-66,P0002,2025-11-16,1,82.43,1.0,82.43,0.1,74.19,Cartão de Débito,2026-09-23 16:55:35
CO013534,368.187.508-74,P0045,2024-02-09,2,53.91,2.4,107.82,0,107.82,PIX,2026-09-23 16:55:35
CO013535,410.586.988-77,P0095,,2,71.88,2.5,143.76,0,143.76,Vale-presente,2026-09-23 16:55:35
CO013536,262.744.845-15,P0066,2024-11-19,5,142.89,1.8,714.45,0.15,607.28,Dinheiro,2026-09-23 16:55:35
CO013537,927.654.523-85,P0037,2025-11-08,5,87.89,2.2,439.45,0.1,395.5,Boleto,2026-09-23 16:55:35
CO013538,786.157.304-44,P0080,2025-11-14,2,249.9,2.5,499.8,0.2,399.84,Vale-presente,2026-09-23 16:55:35
CO013539,456.936.544-63,P0081,2025-12-08,1,98.89,1.3,98.89,0.15,84.06,Vale-presente,2026-09-23 16:55:35
CO013540,753.989.870-72,P0053,2025-11-17,3,33.91,2.6,101.73,0.05,96.64,Vale-presente,2026-09-23 16:55:35
CO013541,415.915.842-98,P0024,2025-12-24,4,79.9,2.7,319.6,0.15,271.66,Vale-presente,2026-09-23 16:55:35
CO013542,288.152.358-71,P0066,2025-05-30,5,142.89,1.5,714.45,0.05,678.73,Vale-presente,2026-09-23 16:55:35
CO013543,601.609.336-90,P0059,2024-06-02,4,219.9,3.2,879.6,0.2,703.68,Cartão de Débito,2026-09-23 16:55:35
CO013544,500.971.889-82,P0067,2024-03-29,3,120.89,3.0,362.67,0,362.67,Dinheiro,2026-09-23 16:55:35
CO013545,109.972.241-94,P0024,2024-11-27,4,79.9,1.9,319.6,0.05,303.62,Cartão de Débito,2026-09-23 16:55:35
CO013546,209.745.805-55,P0066,2024-02-01,3,142.89,2.3,428.67,0,428.67,Cartão de Débito,2026-09-23 16:55:35
CO013547,925.283.209-22,P0015,2024-07-23,4,89.9,4.9,359.6,0,359.6,PIX,2026-09-23 16:55:35
CO013548,521.112.117-77,P0023,2024-11-11,1,129.9,3.7,129.9,0.2,103.92,Dinheiro,2026-09-23 16:55:35
CO013549,865.116.465-18,P0084,2024-07-13,2,26.91,4.2,53.82,0,53.82,Cartão de Crédito,2026-09-23 16:55:35
CO013550,305.314.739-47,P0007,2024-01-09,3,239.88,2.3,719.64,0,719.64,Cartão de Crédito,2026-09-23 16:55:35
CO013551,850.977.397-27,P0038,2024-06-26,1,134.87,4.6,134.87,0.2,107.9,Cartão de Débito,2026-09-23 16:55:35
CO013552,394.831.180-54,P0020,2024-12-05,1,37.42,4.8,37.42,0.15,31.81,Boleto,2026-09-23 16:55:35
CO013553,776.377.778-94,P0081,2025-05-02,2,98.89,1.1,197.78,0.15,168.11,Boleto,2026-09-23 16:55:35
CO013554,100.713.431-72,P0083,2025-11-23,3,143.91,3.6,431.73,0.05,410.14,Dinheiro,2026-09-23 16:55:35
CO013555,114.665.517-21,P0087,2025-03-01,2,164.89,2.5,329.78,0.05,313.29,Cartão de Crédito,2026-09-23 16:55:35
CO013556,399.133.381-38,P0081,2024-11-29,5,98.89,2.4,494.45,0.1,445.0,Vale-presente,2026-09-23 16:55:35
CO013557,645.820.335-74,P0078,2024-07-31,3,89.9,4.5,269.7,0,269.7,Vale-presente,2026-09-23 16:55:35
CO013558,724.502.282-92,P0013,2024-06-21,2,219.9,1.1,439.8,0,439.8,Vale-presente,2026-09-23 16:55:35
CO013559,119.969.619-90,P0095,2025-01-12,5,71.88,2.6,359.4,0,359.4,Boleto,2026-09-23 16:55:35
CO013560,674.762.708-87,P0042,2025-05-02,2,189.9,1.3,379.8,0,379.8,Dinheiro,2026-09-23 16:55:35
CO013561,865.697.124-68,P0071,2024-04-25,1,42.41,1.0,42.41,0.1,38.17,PIX,2026-09-23 16:55:35
CO013562,356.184.480-95,p0073,2024-09-08,2,44.9,3.4,89.8,0.2,71.84,PIX,2026-09-23 16:55:35
CO013563,541.769.268-87,P0040,2024-01-23,1,80.91,2.5,80.91,0.15,68.77,Cartão de Crédito,2026-09-23 16:55:35
CO013564,602.143.942-48,P0011,2025-10-03,3,49.9,3.3,149.7,0.2,119.76,Boleto,2026-09-23 16:55:35
CO013565,560.365.869-41,P0060,2024-01-02,5,33.62,4.6,168.1,0,168.1,PIX,2026-09-23 16:55:35
CO013566,334.169.132-52,P0060,2025-11-23,4,33.62,3.7,134.48,0,134.48,PIX,2026-09-23 16:55:35
CO013567,967.511.536-97,P0016,2025-08-20,1,32.89,3.3,32.89,0,32.89,Cartão de Crédito,2026-09-23 16:55:35
CO013568,179.830.392-40,P0082,2025-06-07,4,89.93,3.8,359.72,0.2,287.78,Cartão de Débito,2026-09-23 16:55:35
CO013569,796.629.452-26,P0066,2024-09-06,2,142.89,4.3,285.78,0,285.78,Cartão de Débito,2026-09-23 16:55:35
CO013570,220.368.893-43,P0076,2025-12-01,3,110.42,4.9,331.26,0,331.26,Vale-presente,2026-09-23 16:55:35
CO013571,477.788.866-96,P0066,2024-06-27,4,"142,89",1.6,571.56,0,571.56,Boleto,2026-09-23 16:55:35
CO013572,620.329.224-35,P0030,2024-03-12,1,42.41,"2,9",42.41,0.05,40.29,Cartão de Crédito,2026-09-23 16:55:35
CO013573,955.494.806-71,P0026,2025-01-24,1,269.87,1.5,269.87,0.1,242.88,Vale-presente,2026-09-23 16:55:35
CO013574,562.567.946-15,P0045,2025-11-30,3,53.91,4.6,161.73,0.1,145.56,PIX,2026-09-23 16:55:35
CO013575,265.343.219-15,P0059,2025-07-21,5,219.9,1.2,1099.5,0.1,989.55,Cartão de Débito,2026-09-23 16:55:35
CO013576,567.108.477-35,P0064,2025-12-24,4,119.9,1.9,479.6,0,479.6,Dinheiro,2026-09-23 16:55:35
CO013577,844.534.180-65,P0048,2024-09-29,2,159.9,1.4,319.8,0.05,303.81,PIX,2026-09-23 16:55:35
CO013578,215.459.590-69,P0023,2024-08-10,2,129.9,2.8,259.8,0.1,233.82,PIX,2026-09-23 16:55:35
CO013579,865.697.124-68,P0035,2025-04-18,3,69.9,3.9,209.7,0.15,178.24,Cartão de Débito,2026-09-23 16:55:35
CO013580,621.822.379-63,P0087,2025-07-23,2,164.89,3.5,329.78,0.2,263.82,Dinheiro,2026-09-23 16:55:35
CO013581,235.840.684-83,P0094,2024-01-29,2,164.89,2.9,329.78,0.1,296.8,Cartão de Débito,2026-09-23 16:55:35
CO013582,146.676.984-38,P0020,2025-05-02,3,37.42,4.1,112.26,0,112.26,Vale-presente,2026-09-23 16:55:35
CO013583,287.385.573-41,P0017,2024-06-25,4,94.37,2.9,377.48,0.05,358.61,PIX,2026-09-23 16:55:35
CO013584,298.438.953-53,P0094,2025-11-01,4,164.89,3.7,659.56,0.1,593.6,Dinheiro,2026-09-23 16:55:35
CO013585,615.796.533-45,P0020,2024-06-07,5,37.42,4.1,187.1,0.1,168.39,Dinheiro,2026-09-23 16:55:35
CO013586,377.945.179-83,P0002,2024-03-21,1,82.43,4.4,82.43,0,82.43,Vale-presente,2026-09-23 16:55:35
CO013587,959.831.765-52,P0027,2024-08-24,3,212.41,4.5,637.23,0.1,573.51,Dinheiro,2026-09-23 16:55:35
CO013588,,P0021,2025-05-17,3,79.9,1.9,239.7,0.05,227.71,PIX,2026-09-23 16:55:35
CO013589,254.115.605-37,P0027,2024-12-02,2,212.41,4.1,424.82,0.1,382.34,Cartão de Crédito,2026-09-23 16:55:35
CO013590,891.396.181-39,P0019,2024-12-22,1,41.88,2.4,41.88,0.1,37.69,Cartão de Crédito,2026-09-23 16:55:35
CO013591,694.667.910-15,P0028,2024-08-27,5,110.42,4.5,552.1,0.2,441.68,PIX,2026-09-23 16:55:35
CO013592,102.145.979-11,P0077,2025-12-14,1,110.42,4.8,110.42,0,110.42,PIX,2026-09-23 16:55:35
CO013593,804.603.873-71,P0094,2025-08-03,3,164.89,1.2,494.67,0.05,469.94,Dinheiro,2026-09-23 16:55:35
CO013594,321.932.990-39,P0021,2025-07-25,5,79.9,4.8,399.5,0,399.5,Boleto,2026-09-23 16:55:35
CO013595,381.108.679-97,P0072,2025-09-06,5,119.9,2.8,599.5,0.1,539.55,Boleto,2026-09-23 16:55:35
CO013596,159.350.188-65,P0007,2025-06-24,1,239.88,4.7,239.88,0,239.88,Boleto,2026-09-23 16:55:35
CO013597,742.571.985-78,P0079,2024-05-11,1,59.88,1.4,59.88,0,59.88,PIX,2026-09-23 16:55:35
CO013598,835.290.114-53,P0052,2024-07-14,1,54.89,3.3,54.89,0,54.89,Cartão de Crédito,2026-09-23 16:55:35
CO013599,590.315.704-30,P0036,2024-03-14,5,149.93,4.8,749.65,0.2,599.72,Cartão de Crédito,2026-09-23 16:55:35
CO013600,985.899.885-97,P0075,2025-05-29,1,29.88,2.8,29.88,0.2,23.9,PIX,2026-09-23 16:55:35
CO013601,745.514.543-50,P0078,2024-10-26,2,89.9,3.8,179.8,0.2,143.84,Dinheiro,2026-09-23 16:55:35
CO013602,601.804.432-68,P0049,2024-04-25 ,5,254.91,1.0,1274.55,0.1,1147.1,PIX,2026-09-23 16:55:35
CO013603,163.561.205-53,P0028,2025-03-29,1,110.42,3.3,110.42,0,110.42,Boleto,2026-09-23 16:55:35
CO013604,164.122.992-39,P0082,2024-10-04,5,89.93,4.7,449.65,0,449.65,Cartão de Débito,2026-09-23 16:55:35
CO013605,329.358.722-49,P0001,2024-03-24,1,274.89,3.0,274.89,0.1,247.4,Boleto,2026-09-23 16:55:35
CO013606,872.650.584-40,P0076,2025-12-09,2,110.42,1.9,220.84,0.1,198.76,Vale-presente,2026-09-23 16:55:35
CO013607,247.838.598-94,P0021,2024-08-03,1,79.9,1.7,79.9,0.2,63.92,Vale-presente,2026-09-23 16:55:35
CO013608,424.873.553-88,P0040,2025-06-26,5,80.91,4.0,404.55,0.05,384.32,PIX,2026-09-23 16:55:35
CO013609,611.753.708-19,P0042,2024-08-12,1,189.9,1.4,189.9,0,189.9,PIX,2026-09-23 16:55:35
CO013610,295.713.620-27,P0014,2025-05-13,1,139.9,3.5,139.9,0.05,132.91,PIX,2026-09-23 16:55:35
CO013611,206.310.642-40,P0014,2025-04-30,2,139.9,3.7,279.8,0,279.8,Cartão de Débito,2026-09-23 16:55:35
CO013612,534.644.488-39,P0042,2024-10-27,2,189.9,2.4,379.8,0.15,322.83,Vale-presente,2026-09-23 16:55:35
CO013613,614.640.528-30,P0096,2024-08-03,2,149.9,2.7,299.8,0.15,254.83,Dinheiro,2026-09-23 16:55:35
CO013614,367.971.422-60,P0048,2024-05-08,5,159.9,2.1,799.5,0,799.5,Vale-presente,2026-09-23 16:55:35
CO013615,647.122.290-23,P0023,2024-07-06,4,129.9,4.2,519.6,0,519.6,Cartão de Débito,2026-09-23 16:55:35
CO013616,952.181.579-91,P0011,2025-09-27,3,49.9,4.1,149.7,0,149.7,Dinheiro,2026-09-23 16:55:35
CO013617,905.652.997-56,P0065,2024-11-26,5,82.43,2.2,412.15,0.05,391.54,Vale-presente,2026-09-23 16:55:35
CO013618,459.988.795-87,P0044,2025-09-25,3,131.88,3.9,395.64,0,395.64,Boleto,2026-09-23 16:55:35
CO013619,952.181.579-91,P0031,2024-05-01,1,65.89,1.3,65.89,0.05,62.6,Cartão de Crédito,2026-09-23 16:55:35
CO013620,155.282.913-42,P0078,2024-05-12,2,89.9,2.2,179.8,,170.81,Boleto,2026-09-23 16:55:35
CO013621,753.989.870-72,P0009,2025-04-04,3,43.89,4.3,131.67,0,131.67,PIX,2026-09-23 16:55:35
CO013622,119.333.329-26,P0069,2024-05-28,5,"239,88",4.3,1199.4,0,1199.4,PIX,2026-09-23 16:55:35
CO013623,679.679.775-28,P0015,2024-11-20,1,89.9,2.1,89.9,0.05,85.41,Cartão de Crédito,2026-09-23 16:55:35
CO013624,170.350.478-46,P0012,2024-12-04,3,53.87,4.1,161.61,0,161.61,Cartão de Débito,2026-09-23 16:55:35
CO013625,277.848.934-26,P0095,2024-09-07,1,71.88,4.4,71.88,0,71.88,Vale-presente,2026-09-23 16:55:35
CO013626,774.541.462-64,P0019,2025-04-08,4,41.88,4.3,167.52,0.05,159.14,Vale-presente,2026-09-23 16:55:35
CO013627,526.282.265-96,P0085,2024-05-10,5,,1.5,1799.4,0.1,1619.46,Cartão de Débito,2026-09-23 16:55:35
CO013628,821.395.670-15,P0036,2025-06-29,1,149.93,2.1,149.93,0,149.93,Cartão de Crédito,2026-09-23 16:55:35
CO013629,587.559.896-56,P0033,2025-09-11,2,52.43,4.9,104.86,0,104.86,Cartão de Débito,2026-09-23 16:55:35
CO013630,925.283.209-22,P0011,2024-10-28,1,49.9,4.7,49.9,0.2,39.92,Cartão de Crédito,2026-09-23 16:55:35
CO013631,686.256.536-49,P0060,2025-02-05,5,33.62,3.8,168.1,0.05,159.69,Cartão de Débito,2026-09-23 16:55:35
CO013632,129.284.379-99,P0053,2024-08-02,2,33.91,3.9,67.82,0.15,57.65,PIX,2026-09-23 16:55:35
CO013633,924.926.801-61,P0021,2024-03-28,3,79.9,2.7,239.7,0,239.7,Cartão de Crédito,2026-09-23 16:55:35
CO013634,167.252.387-13,P0060,2025-12-05,3,33.62,1.3,100.86,0.15,85.73,Cartão de Débito,2026-09-23 16:55:35
CO013635,545.261.564-10,P0091,2025-11-15,3,169.9,2.5,509.7,0.05,484.21,Cartão de Crédito,2026-09-23 16:55:35
CO013636,524.279.669-69,P0078,2024-06-04,4,89.9,2.9,359.6,0.2,287.68,Boleto,2026-09-23 16:55:35
CO013637,763.449.112-63,P0052,2025-03-06,1,54.89,3.7,54.89,0.2,43.91,Boleto,2026-09-23 16:55:35
CO013638,778.589.638-58,P0036,2025-04-16,5,149.93,4.3,749.65,0,749.65,Cartão de Débito,2026-09-23 16:55:35
CO013639,940.157.627-30,P0033,2025-05-30,5,52.43,2.8,262.15,0.15,222.83,Cartão de Crédito,2026-09-23 16:55:35
CO013640,179.830.392-40,P0061,2025-12-25,5,67.43,4.4,337.15,0.15,286.58,Cartão de Crédito,2026-09-23 16:55:35
CO013641,460.405.871-59,P0064,2025-10-05,3,119.9,2.9,359.7,0,359.7,Dinheiro,2026-09-23 16:55:35
CO013642,902.561.602-39,P0069,2025-04-18,2,239.88,4.5,479.76,0.15,407.8,PIX,2026-09-23 16:55:35
CO013643,907.451.798-16,P0027,2024-07-13,1,212.41,1.8,212.41,0.05,201.79,Vale-presente,2026-09-23 16:55:35
CO013644,381.108.679-97,p0063,2025-02-22,3,149.9,4.2,449.7,0,449.7,Dinheiro,2026-09-23 16:55:35
CO013645,872.650.584-40,P0029,2024-05-04,1,134.87,4.2,134.87,0,134.87,Vale-presente,2026-09-23 16:55:35
CO013646,378.661.555-27,P0024,2025-03-04,4,79.9,1.6,319.6,0.1,287.64,Dinheiro,2026-09-23 16:55:35
CO013647,394.224.687-96,P0038,2025-10-22,4,134.87,2.3,539.48,0,539.48,PIX,2026-09-23 16:55:35
CO013648,436.731.775-49,P0072,2024-03-24,3,119.9,5.0,359.7,0.2,287.76,Dinheiro,2026-09-23 16:55:35
CO013649,280.415.515-18,P0033,2025-01-20,4,52.43,4.6,209.72,0,209.72,PIX,2026-09-23 16:55:35
CO013650,503.726.860-83,P0014,2025-01-11,3,139.9,2.9,419.7,0.15,356.75,Cartão de Débito,2026-09-23 16:55:35
CO013651,136.732.170-40,P0048,2025-11-09,4,159.9,3.5,639.6,0,639.6,Cartão de Débito,2026-09-23 16:55:35
CO013652,943.247.113-27,P0020,2024-10-08,5,37.42,4.7,187.1,0,187.1,Cartão de Crédito,2026-09-23 16:55:35
CO013653,95691231815,P0071,2025-06-23,2,42.41,1.2,84.82,0.05,80.58,Boleto,2026-09-23 16:55:35
CO013654,149.806.218-63,P0017,2024-08-23,2,94.37,2.0,188.74,0,188.74,Cartão de Débito,2026-09-23 16:55:35
CO013655,615.796.533-45,produto_89,2024-06-08,2,129.9,1.5,259.8,0.15,220.83,Vale-presente,2026-09-23 16:55:35
CO013656,804.710.258-57,P0054,2025-11-06,5,42.41,3.0,212.05,0.1,190.85,Dinheiro,2026-09-23 16:55:35
CO013657,817.212.295-12,P0022,2025-10-12,3,98.89,3.3,296.67,0.1,267.0,Boleto,2026-09-23 16:55:35
CO013658,364.427.844-18,P0007,2024-09-05,5,239.88,3.3,1199.4,0.15,1019.49,Boleto,2026-09-23 16:55:35
CO013659,604.249.164-31,P0064,2025-06-02,3,119.9,3.2,359.7,0.1,323.73,Boleto,2026-09-23 16:55:35
CO013660,650.502.641-26,P0039,2025-06-11,3,219.9,2.0,659.7,0.15,560.75,PIX,2026-09-23 16:55:35
CO013661,714.853.419-97,P0013,2025-09-25 ,5,219.9,2.0,1099.5,0,1099.5,Cartão de Débito,2026-09-23 16:55:35
CO013662,338.716.324-12,P0010,2025-12-17,4,69.9,2.8,279.6,0,279.6,PIX,2026-09-23 16:55:35
CO013663,485.769.487-56,P0010,2025-05-29,3,69.9,4.0,209.7,0.2,167.76,Boleto,2026-09-23 16:55:35
CO013664,600.288.655-92,P0073,2025-12-01,3,44.9,1.2,134.7,0,134.7,Dinheiro,2026-09-23 16:55:35
CO013665,356.917.278-24,P0031,2025-03-02,4,65.89,3.7,263.56,0.05,250.38,Boleto,2026-09-23 16:55:35
CO013666,118.471.416-33,P0056,2024-01-20,2,89.9,2.8,179.8,0.15,152.83,Dinheiro,2026-09-23 16:55:35
CO013667,360.588.884-39,P0092,2025-02-27,3,33.62,3.3,100.86,0,100.86,Cartão de Débito,2026-09-23 16:55:35
CO013668,476.217.880-45,P0009,2024-10-22,3,43.89,4.5,131.67,0,131.67,Boleto,2026-09-23 16:55:35
CO013669,561.125.283-68,P0043,2024-10-14,4,,3.9,279.6,0,279.6,Dinheiro,2026-09-23 16:55:35
CO013670,604.249.164-31,P0028,2025-08-22,5,110.42,4.6,552.1,0.1,496.89,Dinheiro,2026-09-23 16:55:35
CO013671,758.208.552-43,P0077,2024-01-05,2,110.42,1.0,220.84,0.05,209.8,PIX,2026-09-23 16:55:35
CO013672,348.685.633-31,P0051,2025-12-11,4,49.9,2.7,199.6,0.15,169.66,Cartão de Débito,2026-09-23 16:55:35
CO013673,158.708.772-37,P0021,2024-04-14,2,79.9,3.8,159.8,0.05,151.81,Cartão de Crédito,2026-09-23 16:55:35
CO013674,568.216.368-95,P0063,2024-12-04,1,149.9,1.8,149.9,0,149.9,Cartão de Crédito,2026-09-23 16:55:35
CO013675,204.194.489-22,P0051,2025-07-30,3,49.9,3.8,149.7,0.15,127.24,PIX,2026-09-23 16:55:35
CO013676,137.248.974-14,P0083,2025-04-06,1,143.91,3.9,143.91,0.2,115.13,Vale-presente,2026-09-23 16:55:35
CO013677,961.754.619-87,P0051,2024-10-30,4,49.9,3.3,199.6,0,199.6,Boleto,2026-09-23 16:55:35
CO013678,628.883.745-16,P0014,2025-12-30,1,139.9,4.5,139.9,0.2,111.92,PIX,2026-09-23 16:55:35
CO013679,806.479.322-66,P0034,2024-11-17,1,329.89,4.5,329.89,0,329.89,Cartão de Débito,2026-09-23 16:55:35
CO013680,789.622.599-67,P0014,2025-06-19,4,139.9,3.0,559.6,0,559.6,Cartão de Crédito,2026-09-23 16:55:35
CO013681,835.290.114-53,P0077,2024-10-26,5,110.42,4.6,552.1,0,552.1,Boleto,2026-09-23 16:55:35
CO013682,486.676.595-41,P0025,2024-07-07,3,199.9,2.6,599.7,0,599.7,Dinheiro,2026-09-23 16:55:35
CO013683,745.514.543-50,P0007,2025-08-21,2,239.88,2.6,479.76,0.2,383.81,Cartão de Crédito,2026-09-23 16:55:35
CO013684,,P0065,2025-05-19,5,82.43,4.2,412.15,0.15,350.33,Cartão de Débito,2026-09-23 16:55:35
CO013685,460.206.691-74,P0041,2025-07-11,4,42.41,2.7,169.64,0.2,135.71,Dinheiro,2026-09-23 16:55:35
CO013686,367.971.422-60,P0085,2025-03-24,2,359.88,2.6,719.76,0,719.76,Boleto,2026-09-23 16:55:35
CO013687,420.660.110-96,P0064,2024-05-20,5,119.9,3.0,599.5,0,599.5,Cartão de Débito,2026-09-23 16:55:35
CO013688,668.270.601-46,P0017,2025-09-10,1,94.37,4.8,94.37,0,94.37,PIX,2026-09-23 16:55:35
CO013689,232.729.544-91,P0068,2025-12-15,3,95.88,3.8,287.64,0.2,230.11,Cartão de Débito,2026-09-23 16:55:35
CO013690,372.641.141-19,P0072,2024-08-11,2,119.9,4.4,239.8,0.05,227.81,Cartão de Débito,2026-09-23 16:55:35
CO013691,125.837.707-40,P0075,2025-09-20,3,29.88,3.6,89.64,0,89.64,PIX,2026-09-23 16:55:35
CO013692,703.847.493-54,P0090,2025-10-20,2,26.91,4.5,53.82,0,53.82,Vale-presente,2026-09-23 16:55:35
CO013693,501.287.816-95,P0035,2025-09-11,5,69.9,3.4,349.5,0,349.5,Vale-presente,2026-09-23 16:55:35
CO013694,369.829.690-90,P0091,2024-09-18,1,169.9,4.0,169.9,0.15,144.41,PIX,2026-09-23 16:55:35
CO013695,508.470.324-27,P0011,2025-07-01,1,49.9,3.2,49.9,0.15,42.41,Dinheiro,2026-09-23 16:55:35
CO013696,536.501.283-86,P0022,2024-12-25,4,98.89,3.3,395.56,0,395.56,Boleto,2026-09-23 16:55:35
CO013697,399.133.381-38,P0058,2025-08-29,1,155.88,1.8,155.88,0,155.88,Cartão de Crédito,2026-09-23 16:55:35
CO013698,274.484.264-19,P0089,2025-01-17,4,121.37,2.7,485.48,0.1,436.93,Vale-presente,2026-09-23 16:55:35
CO013699,344.763.192-12,P0079,2024-07-24,5,59.88,1.3,299.4,0.1,269.46,Dinheiro,2026-09-23 16:55:35
CO013700,141.581.851-74,P0001,2024-08-14,2,274.89,3.3,549.78,0.05,522.29,Vale-presente,2026-09-23 16:55:35
CO013701,570.361.782-11,P0100,2024-12-03,2,107.91,4.0,215.82,0.15,183.45,Cartão de Débito,2026-09-23 16:55:35
CO013702,582.237.224-98,P0064,2024-10-28,1,119.9,3.0,119.9,0,119.9,Boleto,2026-09-23 16:55:35
CO013703,925.752.317-11,P0064,2024-02-28,4,119.9,3.0,479.6,0,479.6,Cartão de Crédito,2026-09-23 16:55:35
CO013704,459.988.795-87,P0052,2025-03-01,4,54.89,2.0,219.56,0,219.56,PIX,2026-09-23 16:55:35
CO013705,786.157.304-44,P0031,2025-06-19,1,65.89,3.3,65.89,0.2,52.71,Cartão de Débito,2026-09-23 16:55:35
CO013706,101.632.925-78,P0035,2024-12-12,4,69.9,3.1,279.6,0,279.6,Cartão de Débito,2026-09-23 16:55:35
CO013707,803.987.586-83,P0088,2025-10-05,4,49.9,1.4,199.6,0.1,179.64,Cartão de Crédito,2026-09-23 16:55:35
CO013708,242.936.552-86,P0039,2025-07-22,1,219.9,4.4,219.9,0,219.9,Vale-presente,2026-09-23 16:55:35
CO013709,810.752.430-24,P0094,2024-10-23,2,164.89,2.8,329.78,0.2,263.82,PIX,2026-09-23 16:55:35
CO013710,519.813.667-79,P0040,2025-06-29,4,80.91,4.2,323.64,0,323.64,Boleto,2026-09-23 16:55:35
CO013711,147.748.957-96,P0005,2024-03-24,3,79.9,4.9,239.7,0.1,215.73,Vale-presente,2026-09-23 16:55:35
CO013712,,P0086,2024-01-18,1,98.89,2.9,98.89,0,98.89,Cartão de Crédito,2026-09-23 16:55:35
